,index,id,created_at,text,year,month,day
149,5,1187211254470864896,2019-10-24T03:36:35.000Z,"@tweetgrady Love the knowledge, passion and energy you already have!!! :-) Thank you Dan!",2019,10,24
150,6,1187210548548497408,2019-10-24T03:33:46.000Z,@mitchstutler @servicenow Thank you Mitch!!!,2019,10,24
151,7,1186984260877447168,2019-10-23T12:34:35.000Z,@mlenck Thank you Marco for your leadership. You have great new CEOs working for our users. I really appreciate your voice!,2019,10,23
152,8,1186981042168614912,2019-10-23T12:21:48.000Z,@spoonen @servicenow Thank you Sanjay!! You’re a great friend!!!,2019,10,23
153,9,1186980897779699712,2019-10-23T12:21:13.000Z,@ukpup @servicenow @UK_HealthCare Thank you Paul! Look forward to learning more once I get started!,2019,10,23
154,10,1186853067951489024,2019-10-23T03:53:16.000Z,@gdavies2 @servicenow Thank you Gemma!,2019,10,23
155,11,1186852667630338048,2019-10-23T03:51:41.000Z,@marksmithvr @servicenow Thank you Mark!!!,2019,10,23
156,12,1186851854589628416,2019-10-23T03:48:27.000Z,@giridevanur You're a great friend Giri! Thank you!!!,2019,10,23
157,13,1186845852888813570,2019-10-23T03:24:36.000Z,@Craw @servicenow Very kind of you Crawford! I look forward to seeing you soon!,2019,10,23
158,14,1186845327371857921,2019-10-23T03:22:31.000Z,@SameerPatel Thank you Sameer!!! Means a lot! :-),2019,10,23
159,15,1186844270533021697,2019-10-23T03:18:19.000Z,@Josh_Bersin Thank you Josh!! I agree with you - it's a fantastic company!,2019,10,23
160,16,1186841577332756480,2019-10-23T03:07:37.000Z,@marioneryan @servicenow I'm thrilled Marion! Can't wait to join you!,2019,10,23
161,17,1186841465239920640,2019-10-23T03:07:10.000Z,@johnschitka @vijayasankarv @servicenow Thank you John!!!,2019,10,23
162,18,1186840954352754688,2019-10-23T03:05:08.000Z,@tcrawford @servicenow Very kind of you Tim - thank you! I can't wait to get started!,2019,10,23
163,19,1186839994800828416,2019-10-23T03:01:19.000Z,"I'll soon be joining the talented colleagues of @ServiceNow! Congratulations to my dear friend John Donahoe – honored to succeed him. Fired up for this next chapter, to innovate with great customers &amp; lead a company with limitless potential!!! https://t.co/bPiz16kUYK",2019,10,23
164,20,1185229389308612608,2019-10-18T16:21:21.000Z,"Saddened by the loss of Mark Hurd. He was a self-made success in the industry &amp; presided over mega accomplishments. While we competed vigorously in the market, we enjoyed professional respect. My heartfelt prayers are with Mark’s family on this solemn day.",2019,10,18
165,21,1182451598703775744,2019-10-11T00:23:24.000Z,Every CEO dreams of handing an exceptionally strong company to its next generation. Today we did it for @SAP. I love the people of this company. I couldn’t be prouder of what we did. @JenniferBMorgan &amp; @ChrstnKlein will be outstanding. Now we start the next chapter!,2019,10,11
166,0,1173587584540401664,2019-09-16T13:20:59.000Z,"When we each give discretionary effort, we all win. Deliberate kindness is contagious. #BeKind #MondayMotivation",2019,9,16
167,0,1171443995022524418,2019-09-10T15:23:07.000Z,"One of my favorite lessons learned: success in an organization is not based on what the mission brings to you, but on what you bring to the mission. #success #experience",2019,9,10
168,0,1173587584540401664,2019-09-16T13:20:59.000Z,"When we each give discretionary effort, we all win. Deliberate kindness is contagious. #BeKind #MondayMotivation",2019,9,16
169,1,1171443995022524418,2019-09-10T15:23:07.000Z,"One of my favorite lessons learned: success in an organization is not based on what the mission brings to you, but on what you bring to the mission. #success #experience",2019,9,10
170,0,1127606534454824960,2019-05-12T16:08:42.000Z,Celebrating all the Moms out there who raised us to be the best version of ourselves...who love us for our strengths and shortcomings alike. Mother’s Day - a welcome reminder to focus on the true role models in life!!,2019,5,12
171,1,1126471807261913088,2019-05-09T12:59:42.000Z,One of the all-time #SAPPHIRENOW highlights. Thank you @tim_cook for always being the last to accept the status quo...and the first to change it! https://t.co/xvVMWxdjbU,2019,5,9
172,2,1125827278112530438,2019-05-07T18:18:34.000Z,"Very proud that @verizon and its great CEO run SAP!!
#SAPPHIRENOW https://t.co/KfEpfm9u1B",2019,5,7
173,3,1125724047902420993,2019-05-07T11:28:22.000Z,"It’s a great day to kickoff #SAPPHIRENOW! Very proud to host SAP customers, partners and guests for the 30th anniversary of SAPPHIRE. We have work to do.
Let’s go!!!
XO,
Bill",2019,5,7
174,0,1121831644795744257,2019-04-26T17:41:21.000Z,"RT @hanahaus: @SAP CEO @BillRMcDermott, and Chief Innovation Officer @maxwellelliot visited #HanaHanahaus Newport Beach recently, prior to…",2019,4,26
175,1,1121586398233075714,2019-04-26T01:26:50.000Z,RT @bobevansIT: .@SAP is rewriting the rules of the enterprise-apps business in ways that every competitor will have to respond to in some…,2019,4,26
176,2,1117893874217652224,2019-04-15T20:54:03.000Z,My heart is broken from the news and images out of Paris. We pray for the city and everyone impacted. The world is with you tonight.,2019,4,15
